customer_id,answered,income,female,age,job,num_dependents,rent,own_res,new_car,chk_acct,sav_acct,num_accts,mobile,product
23204,1,5710,0,65,2,1,0,1,1,0,0,4,0,4
23323,1,5710,0,65,2,1,0,1,1,0,0,4,0,4
23441,1,5710,0,65,2,1,0,1,1,0,0,4,0,4
24190,1,5710,0,65,2,1,0,1,1,0,0,4,0,4
24468,1,5710,0,65,2,1,0,1,1,0,0,4,0,4
25248,1,5710,0,65,2,1,0,1,1,0,0,4,0,4
25292,1,5710,0,65,2,1,0,1,1,0,0,4,0,4
25969,1,5710,0,65,2,1,0,1,1,0,0,4,0,4
26155,1,5710,0,65,2,1,0,1,1,0,0,4,0,4
26478,1,5710,0,65,2,1,0,1,1,0,0,4,0,4
26963,1,5710,0,65,2,1,0,1,1,0,0,4,0,4
27421,1,5710,0,65,2,1,0,1,1,0,0,4,0,4
28102,1,5710,0,65,2,1,0,1,1,0,0,4,0,4
28409,1,5710,0,65,2,1,0,1,1,0,0,4,0,4
550,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
1050,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
1336,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
1358,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
1730,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
1810,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
1915,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
2291,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
2298,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
2935,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
3506,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
4592,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
5246,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
5765,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
6155,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
7131,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
7337,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
7493,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
7662,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
7830,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
7877,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
8428,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
8742,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
9146,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
9343,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
9639,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
10047,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
12238,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
12357,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
12700,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
13296,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
14746,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
14954,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
15814,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
16081,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
17272,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
17633,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
17703,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
18334,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
18455,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
18458,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
18791,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
19300,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
19418,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
19444,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
19839,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
20009,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
20122,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
20250,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
21350,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
21653,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
21775,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
22787,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
22895,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
23265,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
23665,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
23811,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
25268,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
25931,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
26280,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
27746,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
28742,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
28972,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
29515,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
193,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
1850,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
1886,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
1939,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
2735,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
2765,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
2981,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
4431,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
4496,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
4530,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
4884,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
5203,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
6016,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
6451,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
6578,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
6706,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
7594,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
7828,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
8079,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
8380,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
9160,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
9953,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
10175,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
11290,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
11469,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
11914,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
12345,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
13729,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
13892,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
14867,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
15024,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
15955,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
16439,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
17172,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
18137,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
18972,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
19041,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
19340,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
19915,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
20058,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
20172,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
20584,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
21062,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
21073,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
21624,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
21654,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
21746,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
22903,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
22920,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
23318,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
24651,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
24680,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
24880,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
25452,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
25827,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
26439,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
27077,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
27330,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
27712,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
27895,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
27961,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
29204,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
29391,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
29490,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
859,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
1037,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
1185,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
1775,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
2346,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
3858,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
4033,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
4146,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
4427,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
4525,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
5003,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
5172,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
6411,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
6649,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
6663,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
7319,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
7484,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
8009,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
8153,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
8168,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
8520,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
8948,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
9004,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
9088,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
9110,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
9270,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
9805,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
10018,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
10590,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
10982,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
11421,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
12408,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
13454,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
13466,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
13480,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
13624,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
13684,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
14445,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
14511,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
14562,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
15038,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
15606,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
18246,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
18745,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
18797,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
18922,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
18984,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
20259,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
20810,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
20988,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
21268,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
21418,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
22664,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
23035,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
23491,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
25578,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
25604,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
25791,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
25929,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
26134,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
26240,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
26582,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
26968,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
29463,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
263,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
424,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
621,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
657,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
1497,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
2638,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
3066,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
3480,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
3481,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
4420,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
4625,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
4671,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
5374,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
5714,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
5940,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
6121,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
6396,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
6544,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
7433,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
7481,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
7536,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
7651,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
7904,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
8808,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
9361,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
9819,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
10247,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
10330,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
10988,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
11155,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
11388,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
12190,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
12216,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
12294,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
12664,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
12674,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
12943,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
13696,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
14115,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
14145,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
14364,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
14701,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
15192,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
15224,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
16826,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
17565,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
17883,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
20072,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
21119,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
21142,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
21545,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
21586,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
21987,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
22516,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
23012,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
23768,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
23873,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
25499,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
27454,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
27869,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
28636,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
28942,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
29060,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
29321,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
112,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
1113,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
1476,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
1615,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
1617,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
1904,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
2025,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
2406,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
2592,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
2865,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
2929,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
3104,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
3134,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
3170,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
3380,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
4152,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
4245,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
4327,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
4696,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
4903,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
5195,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
5307,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
5747,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
5849,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
6011,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
6382,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
6463,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
6866,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
7076,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
7093,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
7317,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
8289,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
8292,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
8321,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
8496,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
8960,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
8987,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
9060,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
9215,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
9832,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
9989,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
10195,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
10244,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
10327,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
10890,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
11187,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
11818,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
12373,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
12514,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
12569,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
12612,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
12709,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
12763,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
13109,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
13115,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
13428,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
13450,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
13471,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
13599,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
13615,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
14492,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
15139,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
15316,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
15451,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
15888,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
15894,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
15904,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
16029,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
16039,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
16133,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
16162,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
17332,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
17462,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
17468,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
17929,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
18069,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
18193,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
18291,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
18354,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
18376,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
18635,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
19028,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
19242,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
20005,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
20252,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
20363,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
20431,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
20770,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
21104,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
21475,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
21573,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
21617,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
21802,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
22088,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
22336,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
22337,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
22453,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
22544,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
23064,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
23228,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
23383,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
23391,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
23671,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
23925,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
24494,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
24597,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
24866,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
24980,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
25083,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
25127,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
25365,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
25448,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
25652,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
25911,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
26263,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
26386,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
26687,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
26911,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
27061,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
27144,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
27427,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
28265,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
28322,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
28584,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
28664,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
28884,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
29098,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
29154,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
458,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
493,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
647,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
879,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
1896,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
2300,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
3868,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
4060,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
4360,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
5144,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
5593,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
6240,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
6339,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
7486,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
7925,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
8450,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
8552,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
8579,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
8877,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
9096,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
9216,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
9365,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
10577,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
10881,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
11005,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
11167,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
12574,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
13372,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
13472,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
13718,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
13876,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
14239,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
14252,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
14528,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
15045,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
15076,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
15089,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
15129,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
