created_at,text,conversation_id,edit_history_tweet_ids,possibly_sensitive,reply_settings,lang,author_id,id,entities.urls,entities.annotations,edit_controls.edits_remaining,edit_controls.is_edit_eligible,edit_controls.editable_until,geo.place_id,attachments.media_keys,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.bookmark_count,public_metrics.impression_count,entities.hashtags,referenced_tweets,in_reply_to_user_id,username,name,location,keyword,entities.mentions,attachments.poll_ids,attachments.media_source_tweet_id,entities.cashtags,withheld.country_codes
2024-02-11T23:42:41.000Z,"@ckgthedon #StartItUp #CKG  license it today 
 #Musicsupervisors #superbowl #DeadPool3 #gronk #SyncLicensing #MusicVideo #Licensing #ABC #Hulu #Netflix #NBC #Cbs #ESPN #Bet #TikTok  #Apple #Pandora #NFL #NationalAnthem #TaylorSwift
#Tidal https://t.co/ZBHCcK53gd
#ITUNES… https://t.co/SJa59xFJ5l https://t.co/n3yhLwo5zK",1.7568261180811105e+18,['1756826118081110473'],FALSE,everyone,en,21112127,1.7568261180811105e+18,"[{'start': 239, 'end': 262, 'url': 'https://t.co/ZBHCcK53gd', 'expanded_url': 'https://tidal.com/artist/5265542', 'display_url': 'tidal.com/artist/5265542', 'images': [{'url': 'https://pbs.twimg.com/news_img/1755825884039434240/yUfu_rQZ?format=png&name=orig', 'width': 750, 'height': 750}, {'url': 'https://pbs.twimg.com/news_img/1755825884039434240/yUfu_rQZ?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'C.K.G.', 'description': 'TIDAL is the first global music streaming service with high fidelity sound, hi-def video quality, along with expertly curated playlists and original content — making it a trusted source for music and culture.', 'unwound_url': 'https://tidal.com/browse/artist/5265542'}, {'start': 272, 'end': 295, 'url': 'https://t.co/SJa59xFJ5l', 'expanded_url': 'https://twitter.com/i/web/status/1756826118081110473', 'display_url': 'twitter.com/i/web/status/1…'}, {'start': 296, 'end': 319, 'url': 'https://t.co/n3yhLwo5zK', 'expanded_url': 'https://twitter.com/ckgthedon/status/1756826118081110473/video/1', 'display_url': 'pic.twitter.com/n3yhLwo5zK', 'media_key': '7_1756825928238497792'}]","[{'start': 23, 'end': 25, 'probability': 0.4139, 'type': 'Organization', 'normalized_text': 'CKG'}, {'start': 66, 'end': 74, 'probability': 0.6411, 'type': 'Other', 'normalized_text': 'superbowl'}, {'start': 77, 'end': 85, 'probability': 0.8579, 'type': 'Other', 'normalized_text': 'DeadPool3'}, {'start': 88, 'end': 92, 'probability': 0.5063, 'type': 'Other', 'normalized_text': 'gronk'}, {'start': 95, 'end': 107, 'probability': 0.538, 'type': 'Other', 'normalized_text': 'SyncLicensing'}, {'start': 110, 'end': 119, 'probability': 0.7252, 'type': 'Other', 'normalized_text': 'MusicVideo'}, {'start': 122, 'end': 130, 'probability': 0.4689, 'type': 'Other', 'normalized_text': 'Licensing'}, {'start': 133, 'end': 135, 'probability': 0.8844, 'type': 'Organization', 'normalized_text': 'ABC'}, {'start': 138, 'end': 141, 'probability': 0.8776, 'type': 'Organization', 'normalized_text': 'Hulu'}, {'start': 144, 'end': 150, 'probability': 0.9706, 'type': 'Organization', 'normalized_text': 'Netflix'}, {'start': 153, 'end': 155, 'probability': 0.9724, 'type': 'Organization', 'normalized_text': 'NBC'}, {'start': 158, 'end': 160, 'probability': 0.5962, 'type': 'Organization', 'normalized_text': 'Cbs'}, {'start': 163, 'end': 166, 'probability': 0.9374, 'type': 'Organization', 'normalized_text': 'ESPN'}, {'start': 169, 'end': 171, 'probability': 0.407, 'type': 'Other', 'normalized_text': 'Bet'}, {'start': 174, 'end': 179, 'probability': 0.9683, 'type': 'Other', 'normalized_text': 'TikTok'}, {'start': 183, 'end': 187, 'probability': 0.9565, 'type': 'Organization', 'normalized_text': 'Apple'}, {'start': 190, 'end': 196, 'probability': 0.8294, 'type': 'Organization', 'normalized_text': 'Pandora'}, {'start': 199, 'end': 201, 'probability': 0.9045, 'type': 'Organization', 'normalized_text': 'NFL'}, {'start': 204, 'end': 217, 'probability': 0.5862, 'type': 'Other', 'normalized_text': 'NationalAnthem'}, {'start': 220, 'end': 230, 'probability': 0.7413, 'type': 'Person', 'normalized_text': 'TaylorSwift'}, {'start': 233, 'end': 237, 'probability': 0.3831, 'type': 'Person', 'normalized_text': 'Tidal'}, {'start': 264, 'end': 269, 'probability': 0.4067, 'type': 'Organization', 'normalized_text': 'ITUNES'}]",5,TRUE,2024-02-12T00:42:41.000Z,,['7_1756825928238497792'],3,0,3,0,0,6,"[{'start': 11, 'end': 21, 'tag': 'StartItUp'}, {'start': 22, 'end': 26, 'tag': 'CKG'}, {'start': 47, 'end': 64, 'tag': 'Musicsupervisors'}, {'start': 65, 'end': 75, 'tag': 'superbowl'}, {'start': 76, 'end': 86, 'tag': 'DeadPool3'}, {'start': 87, 'end': 93, 'tag': 'gronk'}, {'start': 94, 'end': 108, 'tag': 'SyncLicensing'}, {'start': 109, 'end': 120, 'tag': 'MusicVideo'}, {'start': 121, 'end': 131, 'tag': 'Licensing'}, {'start': 132, 'end': 136, 'tag': 'ABC'}, {'start': 137, 'end': 142, 'tag': 'Hulu'}, {'start': 143, 'end': 151, 'tag': 'Netflix'}, {'start': 152, 'end': 156, 'tag': 'NBC'}, {'start': 157, 'end': 161, 'tag': 'Cbs'}, {'start': 162, 'end': 167, 'tag': 'ESPN'}, {'start': 168, 'end': 172, 'tag': 'Bet'}, {'start': 173, 'end': 180, 'tag': 'TikTok'}, {'start': 182, 'end': 188, 'tag': 'Apple'}, {'start': 189, 'end': 197, 'tag': 'Pandora'}, {'start': 198, 'end': 202, 'tag': 'NFL'}, {'start': 203, 'end': 218, 'tag': 'NationalAnthem'}, {'start': 219, 'end': 231, 'tag': 'TaylorSwift'}, {'start': 232, 'end': 238, 'tag': 'Tidal'}, {'start': 263, 'end': 270, 'tag': 'ITUNES'}]",,21112127,ckgthedon,C.K.G.,Arizona/Chi-Town 4 Life Tho,FX and Hulu,"[{'start': 0, 'end': 10, 'username': 'ckgthedon', 'id': '21112127'}]",,,,
2024-02-11T23:41:21.000Z,Hulu get your shit together #SuperBowl,1.7568257811062994e+18,['1756825781106299284'],FALSE,everyone,en,1.737717237862064e+18,1.7568257811062994e+18,,"[{'start': 0, 'end': 3, 'probability': 0.8296, 'type': 'Organization', 'normalized_text': 'Hulu'}, {'start': 29, 'end': 37, 'probability': 0.98, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,TRUE,2024-02-12T00:41:21.000Z,,,0,0,0,0,0,151,"[{'start': 28, 'end': 38, 'tag': 'SuperBowl'}]",,,jordanporche69,Jordan Porche,,FX and Hulu,,,,,
2024-02-11T23:40:25.000Z,Was considering @hulu until now. At a friends house and the app keeps crashing once the @SuperBowl started. @hulu_support,1.7568255485153324e+18,['1756825548515332418'],FALSE,everyone,en,15013533,1.7568255485153324e+18,,,5,TRUE,2024-02-12T00:40:25.000Z,,,0,3,0,0,0,341,,,,vpaini,Victor Paini,"Columbus, OH",FX and Hulu,"[{'start': 16, 'end': 21, 'username': 'hulu', 'id': '15033883'}, {'start': 88, 'end': 98, 'username': 'SuperBowl', 'id': '19425947'}, {'start': 108, 'end': 121, 'username': 'hulu_support', 'id': '16567309'}]",,,,
2024-02-12T03:45:17.000Z,"Disgusting…NOT surprising! Misleading #SuperBowl AD paid by a Trump PAC!
#RFKJr is ☠️ 👇🏽
""Bobby might share the same name as our father, but he does not share the same values, vision or judgment,"" a statement signed by 4 of RFK Jr.'s siblings https://t.co/488hYQV0vD",1.756887168826356e+18,['1756887168826356028'],FALSE,everyone,en,413716264,1.756887168826356e+18,"[{'start': 243, 'end': 266, 'url': 'https://t.co/488hYQV0vD', 'expanded_url': 'https://twitter.com/dougjones/status/1756852292249084358', 'display_url': 'x.com/dougjones/stat…'}]","[{'start': 39, 'end': 47, 'probability': 0.5377, 'type': 'Other', 'normalized_text': 'SuperBowl'}, {'start': 62, 'end': 66, 'probability': 0.5591, 'type': 'Person', 'normalized_text': 'Trump'}, {'start': 74, 'end': 78, 'probability': 0.4523, 'type': 'Other', 'normalized_text': 'RFKJr'}, {'start': 90, 'end': 94, 'probability': 0.6017, 'type': 'Person', 'normalized_text': 'Bobby'}, {'start': 224, 'end': 230, 'probability': 0.4902, 'type': 'Person', 'normalized_text': 'RFK Jr.'}]",5,TRUE,2024-02-12T04:45:17.000Z,,,0,0,0,0,0,1343,"[{'start': 38, 'end': 48, 'tag': 'SuperBowl'}, {'start': 73, 'end': 79, 'tag': 'RFKJr'}]","[{'type': 'quoted', 'id': '1756852292249084358'}]",,Gwtw121,Melissa o ☮️🇺🇦🏳️‍🌈🐾💙🗳🟧🫏,"Pennsylvania, USA",Google,,,,,
2024-02-12T03:41:50.000Z,"Watching Super Bowl live in Apple Vision Pro 
#SuperBowl  #Chiefs  #49ers  #HalftimeShow https://t.co/IhoiGF8WAf",1.7568863003663693e+18,['1756886300366369223'],FALSE,everyone,en,201138190,1.7568863003663693e+18,"[{'start': 89, 'end': 112, 'url': 'https://t.co/IhoiGF8WAf', 'expanded_url': 'https://twitter.com/Supersonam/status/1756886300366369223/video/1', 'display_url': 'pic.twitter.com/IhoiGF8WAf', 'media_key': '7_1756886243332251648'}]","[{'start': 9, 'end': 18, 'probability': 0.9786, 'type': 'Other', 'normalized_text': 'Super Bowl'}, {'start': 28, 'end': 43, 'probability': 0.9638, 'type': 'Other', 'normalized_text': 'Apple Vision Pro'}, {'start': 47, 'end': 55, 'probability': 0.9588, 'type': 'Other', 'normalized_text': 'SuperBowl'}, {'start': 59, 'end': 64, 'probability': 0.7298, 'type': 'Organization', 'normalized_text': 'Chiefs'}, {'start': 68, 'end': 72, 'probability': 0.8657, 'type': 'Organization', 'normalized_text': '49ers'}]",5,TRUE,2024-02-12T04:41:50.000Z,,['7_1756886243332251648'],1,1,1,1,0,1603,"[{'start': 46, 'end': 56, 'tag': 'SuperBowl'}, {'start': 58, 'end': 65, 'tag': 'Chiefs'}, {'start': 67, 'end': 73, 'tag': '49ers'}, {'start': 75, 'end': 88, 'tag': 'HalftimeShow'}]",,,Supersonam,B⭕️Otleg Brucelee(-_•)🆇, Metaverse,Google,,,,,
2024-02-12T03:38:29.000Z,#SuperBowl #Google #GoogleGemini  did Googles AI know?   @GoogleAI @Google @Chiefs @NFL @espn @barstoolsports @SportsCenter https://t.co/iaWrQFwaqJ,1.756885458812908e+18,['1756885458812907933'],FALSE,everyone,en,74294804,1.756885458812908e+18,"[{'start': 124, 'end': 147, 'url': 'https://t.co/iaWrQFwaqJ', 'expanded_url': 'https://twitter.com/Apollo_tx/status/1756885458812907933/photo/1', 'display_url': 'pic.twitter.com/iaWrQFwaqJ', 'media_key': '3_1756885456950624256'}]","[{'start': 1, 'end': 9, 'probability': 0.8423, 'type': 'Other', 'normalized_text': 'SuperBowl'}, {'start': 12, 'end': 17, 'probability': 0.741, 'type': 'Organization', 'normalized_text': 'Google'}, {'start': 20, 'end': 31, 'probability': 0.8355, 'type': 'Other', 'normalized_text': 'GoogleGemini'}, {'start': 38, 'end': 44, 'probability': 0.6602, 'type': 'Other', 'normalized_text': 'Googles'}, {'start': 46, 'end': 47, 'probability': 0.637, 'type': 'Organization', 'normalized_text': 'AI'}]",5,TRUE,2024-02-12T04:38:29.000Z,,['3_1756885456950624256'],0,0,1,0,0,609,"[{'start': 0, 'end': 10, 'tag': 'SuperBowl'}, {'start': 11, 'end': 18, 'tag': 'Google'}, {'start': 19, 'end': 32, 'tag': 'GoogleGemini'}]",,,Apollo_tx,Do Gone,the blockchain,Google,"[{'start': 57, 'end': 66, 'username': 'GoogleAI', 'id': '33838201'}, {'start': 67, 'end': 74, 'username': 'Google', 'id': '20536157'}, {'start': 75, 'end': 82, 'username': 'Chiefs', 'id': '33583496'}, {'start': 83, 'end': 87, 'username': 'NFL', 'id': '19426551'}, {'start': 88, 'end': 93, 'username': 'espn', 'id': '2557521'}, {'start': 94, 'end': 109, 'username': 'barstoolsports', 'id': '22637974'}, {'start': 110, 'end': 123, 'username': 'SportsCenter', 'id': '26257166'}]",,,,
2024-02-12T03:26:05.000Z,RT @Web3Maxx: The only way to watch the Superbowl from Apple Vision Pro https://t.co/7s5br4cV0A,1.7568823395508923e+18,['1756882339550892354'],FALSE,everyone,en,1.360568749267452e+18,1.7568823395508923e+18,"[{'start': 72, 'end': 95, 'url': 'https://t.co/7s5br4cV0A', 'expanded_url': 'https://twitter.com/Web3Maxx/status/1756850558143738293/video/1', 'display_url': 'pic.twitter.com/7s5br4cV0A', 'media_key': '13_1756850451738472448'}]","[{'start': 40, 'end': 48, 'probability': 0.9355, 'type': 'Other', 'normalized_text': 'Superbowl'}, {'start': 55, 'end': 70, 'probability': 0.9714, 'type': 'Other', 'normalized_text': 'Apple Vision Pro'}]",5,FALSE,2024-02-12T04:26:05.000Z,,['13_1756850451738472448'],17,0,0,0,0,0,,"[{'type': 'retweeted', 'id': '1756850558143738293'}]",,abundantwun,Cryptoshi 🦍✨⚡️,Bitcoin,Google,"[{'start': 3, 'end': 12, 'username': 'Web3Maxx', 'id': '1541811450926202884'}]",,['1756850558143738293'],,
2024-02-12T03:20:45.000Z,"@ASychov Try out the Snickers Apple Vision Pro Superbowl AR experience 

https://t.co/rxnOB9aipj",1.7567942978552013e+18,['1756880995654004808'],FALSE,everyone,en,16574791,1.7568809956540047e+18,"[{'start': 73, 'end': 96, 'url': 'https://t.co/rxnOB9aipj', 'expanded_url': 'https://apps.apple.com/us/app/snickers-nfl-superbowl/id6477339663', 'display_url': 'apps.apple.com/us/app/snicker…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1756069010850881536/rQ9PABX2?format=jpg&name=orig', 'width': 1200, 'height': 600}, {'url': 'https://pbs.twimg.com/news_img/1756069010850881536/rQ9PABX2?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': '\u200eSnickers NFL SuperBowl', 'description': '\u200eEnjoy the immersive spatial computing experience of Pittsburgh Steelers linebacker TJ Watt read your misfortune for a chance to win the ultimate home-gating package. Or flip the Misfortune Teller booth to find and buy your favorite SNICKERS® products at the vending machine.', 'unwound_url': 'https://apps.apple.com/us/app/snickers-nfl-superbowl/id6477339663'}]","[{'start': 21, 'end': 28, 'probability': 0.5604, 'type': 'Other', 'normalized_text': 'Snickers'}, {'start': 30, 'end': 58, 'probability': 0.6717, 'type': 'Other', 'normalized_text': 'Apple Vision Pro Superbowl AR'}]",5,FALSE,2024-02-12T04:20:45.000Z,,,0,0,1,0,0,94,,"[{'type': 'replied_to', 'id': '1756794297855201407'}]",34223501,KFCurtin,Keith Curtin,United States,Google,"[{'start': 0, 'end': 8, 'username': 'ASychov', 'id': '34223501'}]",,,,
2024-02-12T03:20:45.000Z,"@ASychov Try out the Snickers Apple Vision Pro Superbowl AR experience 

https://t.co/rxnOB9aipj",1.7567942978552013e+18,['1756880995654004808'],FALSE,everyone,en,16574791,1.7568809956540047e+18,"[{'start': 73, 'end': 96, 'url': 'https://t.co/rxnOB9aipj', 'expanded_url': 'https://apps.apple.com/us/app/snickers-nfl-superbowl/id6477339663', 'display_url': 'apps.apple.com/us/app/snicker…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1756069010850881536/rQ9PABX2?format=jpg&name=orig', 'width': 1200, 'height': 600}, {'url': 'https://pbs.twimg.com/news_img/1756069010850881536/rQ9PABX2?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': '\u200eSnickers NFL SuperBowl', 'description': '\u200eEnjoy the immersive spatial computing experience of Pittsburgh Steelers linebacker TJ Watt read your misfortune for a chance to win the ultimate home-gating package. Or flip the Misfortune Teller booth to find and buy your favorite SNICKERS® products at the vending machine.', 'unwound_url': 'https://apps.apple.com/us/app/snickers-nfl-superbowl/id6477339663'}]","[{'start': 21, 'end': 28, 'probability': 0.5604, 'type': 'Other', 'normalized_text': 'Snickers'}, {'start': 30, 'end': 58, 'probability': 0.6717, 'type': 'Other', 'normalized_text': 'Apple Vision Pro Superbowl AR'}]",5,FALSE,2024-02-12T04:20:45.000Z,,,0,0,1,0,0,94,,"[{'type': 'replied_to', 'id': '1756794297855201407'}]",34223501,KFCurtin,Keith Curtin,United States,Google,"[{'start': 0, 'end': 8, 'username': 'ASychov', 'id': '34223501'}]",,,,
2024-02-12T03:16:50.000Z,"RT @richontech: Missed opportunity this should have been an Apple Vision Pro

#SuperBowl https://t.co/SZc1oeUZ2z",1.756880012165239e+18,['1756880012165239126'],FALSE,everyone,en,3278674458,1.756880012165239e+18,"[{'start': 89, 'end': 112, 'url': 'https://t.co/SZc1oeUZ2z', 'expanded_url': 'https://twitter.com/richontech/status/1756854396120695078/photo/1', 'display_url': 'pic.twitter.com/SZc1oeUZ2z', 'media_key': '3_1756854391603421184'}]","[{'start': 60, 'end': 75, 'probability': 0.8677, 'type': 'Other', 'normalized_text': 'Apple Vision Pro'}, {'start': 79, 'end': 87, 'probability': 0.9504, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,FALSE,2024-02-12T04:16:50.000Z,,['3_1756854391603421184'],4,0,0,0,0,0,"[{'start': 78, 'end': 88, 'tag': 'SuperBowl'}]","[{'type': 'retweeted', 'id': '1756854396120695078'}]",,livecameraop,working,,Google,"[{'start': 3, 'end': 14, 'username': 'richontech', 'id': '6484412'}]",,['1756854396120695078'],,
2024-02-12T03:15:44.000Z,"RT @KFCurtin: @VisionProWire Try out the Snickers Apple Vision Pro Superbowl AR experience 

https://t.co/rxnOB9aipj",1.7568797329587817e+18,['1756879732958781631'],FALSE,everyone,en,1.7486697349279498e+18,1.7568797329587817e+18,"[{'start': 93, 'end': 116, 'url': 'https://t.co/rxnOB9aipj', 'expanded_url': 'https://apps.apple.com/us/app/snickers-nfl-superbowl/id6477339663', 'display_url': 'apps.apple.com/us/app/snicker…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1756069010850881536/rQ9PABX2?format=jpg&name=orig', 'width': 1200, 'height': 600}, {'url': 'https://pbs.twimg.com/news_img/1756069010850881536/rQ9PABX2?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': '\u200eSnickers NFL SuperBowl', 'description': '\u200eEnjoy the immersive spatial computing experience of Pittsburgh Steelers linebacker TJ Watt read your misfortune for a chance to win the ultimate home-gating package. Or flip the Misfortune Teller booth to find and buy your favorite SNICKERS® products at the vending machine.', 'unwound_url': 'https://apps.apple.com/us/app/snickers-nfl-superbowl/id6477339663'}]","[{'start': 41, 'end': 48, 'probability': 0.6019, 'type': 'Other', 'normalized_text': 'Snickers'}, {'start': 50, 'end': 78, 'probability': 0.6766, 'type': 'Other', 'normalized_text': 'Apple Vision Pro Superbowl AR'}]",5,FALSE,2024-02-12T04:15:44.000Z,,,1,0,0,0,0,0,,"[{'type': 'retweeted', 'id': '1756878442828562757'}]",,KEmmalyn3908,Ellie 🔥,🔥🔞My hot foto💦 and 🍓video 👉👌,Google,"[{'start': 3, 'end': 12, 'username': 'KFCurtin', 'id': '16574791'}, {'start': 14, 'end': 28, 'username': 'VisionProWire', 'id': '111676615'}]",,,,
2024-02-12T03:10:36.000Z,"@VisionProWire Try out the Snickers Apple Vision Pro Superbowl AR experience 

https://t.co/rxnOB9aipj",1.756876136682787e+18,['1756878442828562757'],FALSE,everyone,en,16574791,1.7568784428285627e+18,"[{'start': 79, 'end': 102, 'url': 'https://t.co/rxnOB9aipj', 'expanded_url': 'https://apps.apple.com/us/app/snickers-nfl-superbowl/id6477339663', 'display_url': 'apps.apple.com/us/app/snicker…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1756069010850881536/rQ9PABX2?format=jpg&name=orig', 'width': 1200, 'height': 600}, {'url': 'https://pbs.twimg.com/news_img/1756069010850881536/rQ9PABX2?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': '\u200eSnickers NFL SuperBowl', 'description': '\u200eEnjoy the immersive spatial computing experience of Pittsburgh Steelers linebacker TJ Watt read your misfortune for a chance to win the ultimate home-gating package. Or flip the Misfortune Teller booth to find and buy your favorite SNICKERS® products at the vending machine.', 'unwound_url': 'https://apps.apple.com/us/app/snickers-nfl-superbowl/id6477339663'}]","[{'start': 27, 'end': 34, 'probability': 0.5604, 'type': 'Other', 'normalized_text': 'Snickers'}, {'start': 36, 'end': 64, 'probability': 0.6717, 'type': 'Other', 'normalized_text': 'Apple Vision Pro Superbowl AR'}]",5,FALSE,2024-02-12T04:10:36.000Z,,,1,0,1,0,0,85,,"[{'type': 'replied_to', 'id': '1756876136682787078'}]",111676615,KFCurtin,Keith Curtin,United States,Google,"[{'start': 0, 'end': 14, 'username': 'VisionProWire', 'id': '111676615'}]",,,,
2024-02-12T03:10:36.000Z,"@VisionProWire Try out the Snickers Apple Vision Pro Superbowl AR experience 

https://t.co/rxnOB9aipj",1.756876136682787e+18,['1756878442828562757'],FALSE,everyone,en,16574791,1.7568784428285627e+18,"[{'start': 79, 'end': 102, 'url': 'https://t.co/rxnOB9aipj', 'expanded_url': 'https://apps.apple.com/us/app/snickers-nfl-superbowl/id6477339663', 'display_url': 'apps.apple.com/us/app/snicker…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1756069010850881536/rQ9PABX2?format=jpg&name=orig', 'width': 1200, 'height': 600}, {'url': 'https://pbs.twimg.com/news_img/1756069010850881536/rQ9PABX2?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': '\u200eSnickers NFL SuperBowl', 'description': '\u200eEnjoy the immersive spatial computing experience of Pittsburgh Steelers linebacker TJ Watt read your misfortune for a chance to win the ultimate home-gating package. Or flip the Misfortune Teller booth to find and buy your favorite SNICKERS® products at the vending machine.', 'unwound_url': 'https://apps.apple.com/us/app/snickers-nfl-superbowl/id6477339663'}]","[{'start': 27, 'end': 34, 'probability': 0.5604, 'type': 'Other', 'normalized_text': 'Snickers'}, {'start': 36, 'end': 64, 'probability': 0.6717, 'type': 'Other', 'normalized_text': 'Apple Vision Pro Superbowl AR'}]",5,FALSE,2024-02-12T04:10:36.000Z,,,1,0,1,0,0,85,,"[{'type': 'replied_to', 'id': '1756876136682787078'}]",111676615,KFCurtin,Keith Curtin,United States,Google,"[{'start': 0, 'end': 14, 'username': 'VisionProWire', 'id': '111676615'}]",,,,
2024-02-12T03:09:44.000Z,give JLo the superbowl next year but this time SOLO for the full experience like i need to see her vision for the entire show when she's given the full show because the half is already excellent,1.756878222678229e+18,['1756878222678228994'],FALSE,everyone,en,1.4584129095501292e+18,1.756878222678229e+18,,"[{'start': 5, 'end': 7, 'probability': 0.696, 'type': 'Other', 'normalized_text': 'JLo'}, {'start': 47, 'end': 50, 'probability': 0.4124, 'type': 'Other', 'normalized_text': 'SOLO'}]",5,TRUE,2024-02-12T04:09:44.000Z,,,17,7,92,2,1,4107,,,,aintitfunny,migo,retired,Google,,,,,
2024-02-12T03:06:12.000Z,This game is close like my eye lashes to my vision #SuperBowl,1.756877333565158e+18,['1756877333565157869'],FALSE,everyone,en,1.5827837445026324e+18,1.756877333565158e+18,,"[{'start': 52, 'end': 60, 'probability': 0.9752, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,TRUE,2024-02-12T04:06:12.000Z,,,0,0,0,0,0,466,"[{'start': 51, 'end': 61, 'tag': 'SuperBowl'}]",,,SpVHeirko,SpV Heir KoBain,,Google,,,,,
2024-02-12T03:04:24.000Z,"@mofoENS @SuperBowl @taylorswift13 taylorswift.lovesyou.eth
is available for 10E on Vision .io",1.7568273036096023e+18,['1756876882887455162'],FALSE,everyone,en,1.4854477814435103e+18,1.7568768828874552e+18,,"[{'start': 35, 'end': 45, 'probability': 0.9148, 'type': 'Person', 'normalized_text': 'taylorswift'}, {'start': 56, 'end': 58, 'probability': 0.4329, 'type': 'Other', 'normalized_text': 'eth'}]",5,FALSE,2024-02-12T04:04:24.000Z,,,0,0,0,0,0,115,,"[{'type': 'replied_to', 'id': '1756827303609602268'}]",1.4380525795277169e+18,lovvrEth,Lovvr.eth,Blockchain,Google,"[{'start': 0, 'end': 8, 'username': 'mofoENS', 'id': '1438052579527716864'}, {'start': 9, 'end': 19, 'username': 'SuperBowl', 'id': '19425947'}, {'start': 20, 'end': 34, 'username': 'taylorswift13', 'id': '17919972'}]",,,,
2024-02-12T02:59:15.000Z,"It was either watch the superbowl or stick blades of grass in my eyes. Now, my vision is quite 'blurry'...",1.7568755856477225e+18,['1756875585647722506'],FALSE,everyone,en,1.518813147834065e+18,1.7568755856477225e+18,,,5,TRUE,2024-02-12T03:59:15.000Z,,,0,0,0,0,0,53,,,,kingdomlumshow,small town underground,,Google,,,,,
2024-02-12T02:59:00.000Z,"RT @LetFuryHaveThe1: Just saw #RFK’s #SuperBowl ad!
What an empty charlatan!
Totally dependent on the #Kennedy Family Name (which #RFK had…",1.7568755212232338e+18,['1756875521223233753'],FALSE,everyone,en,1.531836581581054e+18,1.7568755212232338e+18,,"[{'start': 31, 'end': 33, 'probability': 0.4478, 'type': 'Other', 'normalized_text': 'RFK'}, {'start': 38, 'end': 46, 'probability': 0.8438, 'type': 'Other', 'normalized_text': 'SuperBowl'}, {'start': 103, 'end': 109, 'probability': 0.4648, 'type': 'Other', 'normalized_text': 'Kennedy'}, {'start': 131, 'end': 133, 'probability': 0.3417, 'type': 'Other', 'normalized_text': 'RFK'}]",5,FALSE,2024-02-12T03:59:00.000Z,,,1,0,0,0,0,0,"[{'start': 30, 'end': 34, 'tag': 'RFK'}, {'start': 37, 'end': 47, 'tag': 'SuperBowl'}, {'start': 102, 'end': 110, 'tag': 'Kennedy'}, {'start': 130, 'end': 134, 'tag': 'RFK'}]","[{'type': 'retweeted', 'id': '1756855224721969276'}]",,LetFuryHaveThe1,DemandingDem—LetFuryHaveTheHour,NY/NJ ,Google,"[{'start': 3, 'end': 19, 'username': 'LetFuryHaveThe1', 'id': '1531836581581053957'}]",,,,
2024-02-12T02:59:00.000Z,"RT @LetFuryHaveThe1: Just saw #RFK’s #SuperBowl ad!
What an empty charlatan!
Totally dependent on the #Kennedy Family Name (which #RFK had…",1.7568755212232338e+18,['1756875521223233753'],FALSE,everyone,en,1.531836581581054e+18,1.7568755212232338e+18,,"[{'start': 31, 'end': 33, 'probability': 0.4478, 'type': 'Other', 'normalized_text': 'RFK'}, {'start': 38, 'end': 46, 'probability': 0.8438, 'type': 'Other', 'normalized_text': 'SuperBowl'}, {'start': 103, 'end': 109, 'probability': 0.4648, 'type': 'Other', 'normalized_text': 'Kennedy'}, {'start': 131, 'end': 133, 'probability': 0.3417, 'type': 'Other', 'normalized_text': 'RFK'}]",5,FALSE,2024-02-12T03:59:00.000Z,,,1,0,0,0,0,0,"[{'start': 30, 'end': 34, 'tag': 'RFK'}, {'start': 37, 'end': 47, 'tag': 'SuperBowl'}, {'start': 102, 'end': 110, 'tag': 'Kennedy'}, {'start': 130, 'end': 134, 'tag': 'RFK'}]","[{'type': 'retweeted', 'id': '1756855224721969276'}]",,LetFuryHaveThe1,DemandingDem—LetFuryHaveTheHour,NY/NJ ,Google,"[{'start': 3, 'end': 19, 'username': 'LetFuryHaveThe1', 'id': '1531836581581053957'}]",,,,
